,Text,Label,whissel_pls,whissel_act,whissel_img
1036,President Trump was called a racist calling cov-19 the Chinese virus. I have never heard anyone called racist saying they ate Chinese food.,Hate,1.8361529411764703,1.7937470588235294,1.6588235294117648
1037,@thehill The same organization that’s been sucking China’s dick? @DrTedros should be held responsible. He’s a fake and a phony. Bought off by China years ago. Stop spreading his propaganda. #ChineseVirus #ChineseWuhanVirus,Non-Asian Aggression,1.7740950000000002,1.5308499999999996,1.4600000000000002
1038,"@AOC Racist ass Chinese, Made a virus for blacks and brown people!",Hate,1.7006857142857146,1.683442857142857,1.8
1039,@massportjets @funder @fred_guttenberg How many times did Obama golf? Human infection avian influenza A(H5N6) virus China Lassa Fever–United States of America Measles–The Americas coronavirus (MERS-CoV)–Saudi Arabia 2015 https://t.co/SIAudZ1zb4  https://t.co/4A8wTlUBok  https://t.co/E2G2tqXM1x,Neutral,1.7542,1.731625,1.5250000000000001
1040,"Too much unknown for this virus, If HK govt considers ppl’s lives as top priority, Border should be closed for travellers fm China ! Should provide enough masks &amp; PPE for the medics ! Should combat the virus W/ all effort &amp; scientifically !  But Carrie Liar is a political bitch !",Non-Asian Aggression,1.7629909090909088,1.6952121212121214,1.3212121212121213
1041,"@CHRISTINE_M69 @kevin75601002 @Karla53580340 @BlueRobotDesign @realDonaldTrump Okay.  So the Chinese came up with a virus that killed 3,300 of it's people, devastated its financial markets, spread to the whole world, devastated the world markets, killed thousands more, in order to what?  Kill some dude?",Hate,1.755907407407407,1.6112074074074072,1.725925925925926
1042,"China virus, translation it's in that fucking general direction: Wuhan.",Hate,1.6418166666666665,1.6827833333333337,1.6666666666666667
1043,"@JohnOutbakjak you have culturally enriched me. my mind was running more towards the old Mom's Mabley joke. 'How do the Chinese name their kids- they throws the silverware up in the air and whatever sound it makes- ching, ding, chink, dong,- dat's da name'.  that was racist, but Mom was black.",Non-Asian Aggression,1.795532258064516,1.7693258064516126,1.5161290322580645
1044,"@Fujifilm The US people has been killed enormously with Chinese killing virus!We are in a hurry to increase Ekmo production,especially with respiratory failure!Seems to be deceive with Interleukin administration by Cytokinestorm!Administer Avigan early! https://t.co/QPMHYqZ41S",Hate,1.8435090909090908,1.760690909090909,1.7090909090909094
1045,"# sucking on my dick, now she coughin #  # flew her out from China, now im coughin #  oh shit i got coronavirus",Neutral,1.7235846153846153,1.7698,1.7076923076923076
1046,@realDonaldTrump MAKE AMERICA GREAT FOREVER! KILL chinese VIRUS! SAVE OUR WORLD!,Hate,2.0039666666666665,1.8600666666666668,1.8666666666666665
1047,"@isaiahthomas175 @Raj_Ajay_Dubey @XHNews Chinese Virus fake country fake people fake products fake news fake everything , This is china , they killed own people only for PR",Hate,1.6346399999999999,1.6073400000000002,1.9299999999999997
1048,"@TommyG It’s not the inner ear I looked at, it was his lobe. The real Hanks has a little chink close to the head and the other guy is missing it.",Neutral,1.7495423076923076,1.494946153846154,1.4692307692307691
1049,Because it's a #plandemic ... The tests are shit.... The numbers are skewed. ... All cause deaths 5% down ysf. ... #WuhanFlu #VitaminC #Zinc #5G #vaccine #martiallaw #DroneSurveillance #ID2020  https://t.co/oalt9PZSNl,Neutral,1.7002285714285714,1.4741928571428573,1.5285714285714287
1050,@RanaAyyub U &amp; Ur SHIT's is pungent (Radical Islam Muslims Jighadi Fiyadeen Invaders Killers Chinese Virus Spreaders Animal Eaters from Jamaat ) r Highly Injurious &amp; Dangerous to This Nation &amp; Entire Humanity.  Hence on Dying = 72 Virgins waiting in Heaven. Ensoy the travel on Roads now,Non-Asian Aggression,1.6762703703703703,1.7137148148148151,1.733333333333333
1051,"@AmyKremer @realDonaldTrump So Trump blaming the media for causing a panic is less ridiculous than you thinking we’re all gonna die now..? 🤦‍♂️ you have to understand, left, that kind of logic is why we’re tired of your shit and a fucking communist is leading your party. #coronavirus #covid19",Non-Asian Aggression,1.6963763157894736,1.6753657894736844,1.4263157894736842
1052,The #CCP Going to stick his ass in the prison where the #coronavirus #CoronaOutbreak #CoronavirusOutbreak is.,Neutral,1.6579700000000002,1.5474299999999999,1.72
1053,"Israeli Biological Warfare Expert Connects China’s Wuhan Virus to Covert Biological Warfare Laboratory - Behold Israel https://t.co/SePXwTHU0X  @SpeakPelosi  This Israeli warning of a  Chinese Bioweapon that killed 46,200 in Wuhan, combined with Amendment 25 can rid us Trump!",Hate,1.6731272727272726,1.770922727272727,1.8545454545454545
1054,"Omg... @dramainvestigat OBVIOUSLY THE CHINESE COMMUNIST PARTY DELIBERATELY RELEASED THIS #COVIDー19- 1 HOUR AGO THEY REOPENED THE WUHAN SEAFOOD WET MARKET, WHERE THE FUCKIN VIRUS STARTED‼️👿🇨🇳🖕 THEY'VE totally FUCKED AUSTRALIAN 🇦🇺 businesses, just to come in and..",Hate,1.7724166666666668,1.7896625000000002,1.5499999999999998
1055,This fcking Chink gets paid 300 thousand a month and now 400 thousand like wtf,Non-Asian Aggression,1.90605,1.6560000000000001,1.6199999999999999
1056,@triciaonkiss @tedcruz Oh are you a pyshic can you accurately predict how the virus will kill/ spread or mutate? If not then shut the fuck. #FunFact more people died under Obama from Sars and Ebola then the Chinese Communist Parties Virus,Hate,1.7168933333333334,1.60817,1.5466666666666669
1057,@mamacat2u @VBeltiz More power to you!  This Chinese virus thing have really shown us who are the crazies and low IQ people are.  I went to Sam's Club and Costco this morning and both stores had lines that wrapped around the building to get inside.  Fuck that! I left disappointed at humanity.,Neutral,1.783156097560975,1.7016243902439023,1.5756097560975608
1058,"@CNN It's Wuhan Virus, now fuck off",Hate,1.357675,1.8570250000000001,1.25
1059,"@marklevinshow Jiang, another chink in the fake news media armory waiting to disappear without trace. Where do they find these hideous people? It's like the media are on a mission to self destruct. Is that it?",Non-Asian Aggression,1.6972000000000003,1.7394,1.4571428571428573
1060,#Vietnam and #China have reopened Tan Thanh border crossing in Lang Son for small-scale trade. Those are trucks carrying Vietnamese dragon fruits waiting to cross the border today. Border crossings between the two countries  have been shut fir weeks because of #coronavirus https://t.co/lmReqasxcu,Neutral,1.7006413793103448,1.6830206896551725,1.8758620689655174
1061,@Ilhan We don’t eat bats 🦇 here. It’s from China. The truth is not Racist. In fact every Corona virus 🦠 has come from China. They have killed thousands.,Hate,1.7810700000000002,1.6591900000000002,1.5599999999999998
1062,Media in TV and Internet has make me feel bad too. I start coughing because i was really scared so it results a vomit. I fucking hate because i thought i might get a coronavirus which it was really bad but no! Coronavirus in china is almost gone. Most of the people get recovered.,Neutral,1.8243636363636364,1.7498568181818184,1.518181818181818
1063,@Gailyfleur @nytimes Communism created wet markets in Wuhan where the virus originated... Communism starved millions from the 40s-70s in the SU and China. Congrats on baseball and cigars! Other than that eat your state run media shit you fucking low life communist cunt,Hate,1.7628531250000004,1.8175750000000002,1.80625
1064,The world should force China to close or regulate these. Whole world is in danger over this shit.,Hate,1.7317142857142855,1.617314285714286,1.7285714285714284
1065,"@HuXijin_GT US is short on mask cuz China was importing masks from around the world as they were exporting virus upon the world from Wuhan Celebration, telling the world - no human to human contraction. China hoarded masks from the world to watch them die. Charge CCP with crimes to humanity!",Hate,1.7853324324324324,1.6158351351351348,1.6270270270270268
1066,@rww_gop @GOP @realDonaldTrump Hospitals are empty. We're born with coronavirus  Wuhan is fake  https://t.co/CBXZnx8fyT  https://t.co/6f1SeWhtm3  #filmyourtown #FilmYourHospital We starve and you fight fake crap How can the protein in my body come from Wuhan It can't You cannot catch a virus or you'd have aids,Non-Asian Aggression,1.7200812499999998,1.6520625,1.6000000000000003
1067,"@americhaos101 @wootendw @eugenegu @realDonaldTrump well, do your research because it came from Kansas America. Calling the Chinese Virus after 2 months of knowing about the virus is not about location, but aggression. Whether or not it is racist, people get hurt, distracts from the failure of Trump",Non-Asian Aggression,1.6362727272727275,1.5909090909090908,1.418181818181818
1068,"Please stop with the bullshit people. Stop calling this the ""Chinese virus"" or the ""asian virus"" stupid bitches. Help instead of hurting.",Counterhate,1.7893071428571428,1.6349857142857143,1.4142857142857144
1069,Yes maximum money donated by Hindus will be spent on these treatment of these #coronavirus infected muslim pigs. Thats indian secularism. Muslim filth can never improve #CoronaJihadis #CoronaJihaad #ChineseBioterrorism #NizamuddinIdiots #TablighiJamatVirus @narendramodi,Non-Asian Aggression,1.9289117647058822,1.7821176470588234,1.4000000000000001
1070,@HuXijin_GT just another example of what piece of shit liars you people are. https://t.co/zbFSuHyEgR. #ChinaLiedPeopleDied #fukchina #BoycottChina,Hate,1.81228,1.68766,1.7
1071,"@ The US people has been killed enormously with Chinese killing virus!We are in a hurry to increase Ekmo production,especially with respiratory failure!Seems to be deceive with Interleukin administration by Cytokinestorm!Administer Avigan early! https://t.co/gBRGyTnrSi",Hate,1.8435090909090908,1.760690909090909,1.7090909090909094
1072,I'm convinced @SpeakerPelosi has the Wuhan Kung Flu virus. She has been bat-shit crazy for the past 3 years.,Non-Asian Aggression,1.6753909090909096,1.6411636363636362,1.3636363636363635
1073,@Steamro60877506 @mkramarz1 @thebradfordfile @realDonaldTrump Only enemy is virus. We didn’t mean to spread virus. We are sorry. But most western media is fucking fake about China. Come and see China is only way to find out Chinese secrets.,Counterhate,1.7198857142857145,1.719139285714286,1.6214285714285717
1074,"@RashidaTlaib The ban on travel was racist and the virus response is racist, the pattern here is that Ratshit is the racist clown.  Everyone is hurting because of this Chinese virus response. It's because you ass clowns want the country on lock down to pander to these kinds of divisions.",Non-Asian Aggression,1.7238842105263157,1.5394289473684208,1.4947368421052631
1075,"Um, I know this is random...but does anyone see how any of this shit is plugged in and working? wtf? lol #china #Coronavirus https://t.co/jFyFSQ9q3n",Neutral,1.7412874999999999,1.54750625,1.425
1076,"@realDonaldTrump Mr. President we need to put America back to work enough of the bullshit this #ChineseVirus is weak, there is no need to shut this country down ""The cure is worse than the disease"" #AmericaNeedsToWork just do it Mr. President open this country up we got ur back",Neutral,1.757765789473684,1.6112157894736843,1.605263157894737
1077,#celebsnobs Be fucking grateful you even got that. I wouldn't even allow you in the coutnry since you knew what the fuck was going on with #Wuhanvirus https://t.co/oNWcnBn2nD,Neutral,1.8045043478260865,1.624160869565217,1.3652173913043477
1078,"@dbongino FYI: you sound stupid calling it The Wuhan Virus. Give it up, nobody's calling it that but racists.",Counterhate,1.7976999999999999,1.7674166666666664,1.3
1079,"@charliekirk11 Its no coincidence that a guy who is promoting Trump's racist wall chooses to call the COVID-19 virus ""China Virus.""    If there's one thing that Trump has accomplished, its emboldening the racists to not even try to hide their bigotry.",Counterhate,1.7977655172413791,1.638462068965517,1.4068965517241379
1080,@timthegrate You need mental help. You are insinuating that China virus didn't come from China and that it's racist to say it is. Don't act stupid. No threats here. Society will reject Chinese sympathising traitors like you once this is over. People like you are has beens.,Hate,1.792320588235294,1.776588235294118,1.4000000000000004
1081,"@JeffreeStar @Lynizzle_ So this is how keeps his fans 😂 mf’ker can say spick, n*ggers, chink and still keep his status. Genius",Neutral,1.7817,1.5330857142857144,1.5285714285714287
1082,"@rose_k01 Gov. Murphy said it best that the hate and racist behaviors YOU perpetuate are unacceptable..  ""There's a special hell for people like you.""  Chinese virus?  It's called coronavirus and COVID-19 is a variation of that virus.  Your ignorance might be more uglier than your face.",Counterhate,1.8928125000000005,1.6643000000000001,1.36875
1083,"@rameentweets How about grow the fuck up, and stop being a baby about it. Chinese virus is not racists.  You are fine calling Chinese food Chinese food, You are a brainwashed Idiot.",Hate,1.8447040000000001,1.6929680000000003,1.68
1084,@Imamofpeace it is Chinese virus sir... Haven't it killed the number of people you want it to kill before you release the vaccine??,Hate,1.76492,1.5858450000000002,1.6099999999999999
1085,@TMZ Nielsen TV Ratings racist manager called an employee a chink.  Nielsen didn't fire him.  Also look at the racist tweets from Nielsen employee Tate! #tmz thoughts? @davidwkenny doesn't care to comment. #boycottamazon and Nielsen ratings! https://t.co/vtmYg18py0,Counterhate,1.8598210526315788,1.7381000000000002,1.6842105263157894
1086,"@_naimani No, calling it the Chinese Corona Virus is not racist. Historically speaking, diseases of this magnitude are named after the country or region they originate from. Also, whats wrong about holding the country accountable for their lack of food and animal regulation since its been",Hate,1.7045512820512823,1.5603205128205129,1.4717948717948717
1087,"@washingtonpost Are you fucking serious??  You stupid ass liberals, total morons and socially awkward.  Chinese Virus shuts our businesses down, what the fuck did you think would happen to the economy?  Parasites.",Hate,1.6780833333333334,1.7783166666666663,1.4666666666666668
1088,"Very sad , please take this shit Seriously #ChinaVirus  https://t.co/E6nzd4LpT6",Neutral,1.7226142857142857,1.6796571428571425,1.857142857142857
1089,"@MelindaMann01 @PoliceBelief @jennyleong @JaneCaro The virus ORIGINATED in Wuhan, China. By originated I mean ""began"", and this ties to geography not people. Only a complete racist could interpret the geograpical naming of a noteworthy event as racism.  What next, those government mandated ""made in China"" stickers are racist too?",Hate,1.7027655172413791,1.6175758620689658,1.3931034482758622
1090,"People have got to STOP calling this the Chinese Virus! It’s racist as hell &amp; gets people of Asian decent who were born in America beat up &amp; killed! Shows that @realDonaldTrump is a RACIST THUG! He “says” he does, but how do we know! Charges Secret Service Double @ his Hotels!",Counterhate,1.8112292682926834,1.7376780487804877,1.6487804878048782
1091,@Shiva_Om8 @globaltimesnews Is this Indian? What a disgusting race The reason why the British didn't kill you is because you are the inferior race for coolie 🤢🤮🤮🤮 https://t.co/Hyn3bIPrSK,Non-Asian Aggression,1.830257142857143,1.5766619047619048,1.3809523809523807
1092,Fuck China! That mother powerhouse lacks regulatory compliance - Influx of Chinese companies in USA has made it difficult for small AMERICAN business to thrive.- WE WANT TO MANUFACTURE EVERYTHING,Hate,1.7211090909090907,1.712381818181818,1.7727272727272732
1093,Dr. Fauci on hydroxychloroquine to treat coronavirus: Be careful before making a 'majestic leap' https://t.co/z0f1zc9g0v #FoxNews WHAT THE FUCK IS WRONG WITH THIS LIBERAL QUACK!? this POS is zapping all hope from those suffering from #ChineseVirus . He needs to go ASAP,Non-Asian Aggression,1.8033249999999998,1.6635142857142853,1.3071428571428574
1094,"@MariaBartiromo @MorningsMaria @FoxBusiness Remember, on January 14, WHO said corona virus could not transmit from human to human. A week later, on January hardy 23, China locked down Wuhan and the entire country in subsequent days.",Neutral,1.6587086956521737,1.6144565217391305,1.5913043478260867
1095,fucking asshole Chinese destroyed everything with their fucking damn culture . fuck you . fuck you . fuck you . #fuckchina,Hate,1.6107666666666667,2.05874,1.773333333333333
1096,Everyone keeps talking about what the Chinese stole from us with this virus but they always fail to mention the fact that China stole the good ole days of shit tweeting and funny memes.,Hate,1.7655733333333334,1.674156666666667,1.5199999999999998
1097,Niggas in China sneezing on boof carts to add a spice of Corona Virus https://t.co/p6ywjDUvv7,Hate,1.622942857142857,1.7235142857142858,1.5714285714285714
1098,@AmbassadorRice @mitchellreports The POTUS does not have an issue with black women. Enough of the race-baiting crap. The real racist is you Susan. And it is not racist-baiting to call it the Wuhan virus. Where did it originate Susan? Why are you pushing China's propaganda? China is our enemy. #RacistRice,Hate,1.8118666666666665,1.59640303030303,1.2424242424242427
1099,"Lol, shut your ass up you fat covid 19 virus having fat chinese elephant. What are you the asain tubby emu?? LOL. Dont talk about other peoples looks when you look like you come out of fish hooks you fat obese milo LMAO. Lol sit down four eyed overweight f@ggot LMAOOO. https://t.co/9H0L27iglC",Hate,1.765312121212121,1.6339757575757576,1.8727272727272728
1100,@LeeooZeng @ChinaDaily Mother Fucking #chinesevirus,Hate,1.93335,2.31665,2.9
1101,"Fuck off you mother fucking, reptile eating chinks! You have lost the world's respect you murdering cunts!",Hate,1.8478153846153849,1.8881,1.7076923076923076
1102,"Japanese gov announced that gov send 2 pcs of Gaze masks to every household to protect from #COVID19.  They ll spend tons of tax to send only 2 garvage.  Nobody want this piece of shit.  Whoever decide this delivery shit, they are useless and retarded. #WuhanVirus #coronavirus https://t.co/zoq3mOxgF8",Non-Asian Aggression,1.790540625,1.67669375,1.4625
1103,#AfricansAreNotLabRats those French racist doctors should be infected with the Chinese virus then let the vaccine be tried on them..piece of shit,Non-Asian Aggression,1.7412411764705882,1.6223823529411763,1.4941176470588236
1104,@ChangshaCity fucking #chinesevirus,Hate,1.2,2.8,2.8
1105,@KBQgfGxuZi0DOOo Fuck your mouth shut #ChineseVirus,Hate,1.428575,1.7024000000000001,2.1
1106,@TomTugendhat @itvnews @Channel4News @HouseofCommons @vicderbyshire @afneil @AndrewMarr9 @PaulBrandITV @govuk @10DowningStreet @MattHancock @UKHouseofLords Yet Tory gov just focused on kissing #CCP ass &amp; never really taken this #ccpvirus seriously till now. Blood on their hands,Hate,1.7843000000000002,1.7834437499999998,1.5375
1107,@JohnWHuber Wow...Acosta is a racist. Wuhan Coronavirus....that's horribly racist.,Counterhate,1.94445,1.2832,1.0
1108,@HuXijin_GT Stay hygienic in your eating habit Chinese filth... you have given this virus to the world with your filthy habits,Hate,1.8762823529411765,1.687505882352941,1.6117647058823525
1109,"If I could take a time machine back six months I wouldn't have stopped most things, including the Wuhan Lab-rat Bat-fuck bio-weapon virus or any personal hurts, but I'd damn well put a stop to that fucking Bob Dylan song with all the ardor left in my now ever-shrinking testicles.",Hate,1.8428230769230767,1.660035897435897,1.548717948717949
1110,"@Chris_V_C_M @JCACharles @olikolokolo @owillis @SenJohnKennedy https://t.co/nAsaouf10j  Australia is forbidding any Chinese to enter now, that's called border controls. Since they are an island it's easier. Now go call them racist you moron, hahahahahahahahaha. Stupid old liberals, Trump just keeps winning too😝😝😝",Hate,1.8018960000000002,1.620776,1.496
1111,Looks like a good place to voice some opposition to the filth and corruption that is the CCP!,Non-Asian Aggression,1.8957999999999995,1.6807749999999997,1.325
1112,"Karma is a bitch?  Feb 4th, Korea donated 1.5 million masks, protective clothing and $ to China. https://t.co/xwvwO9Q4ca  But by Feb 27th, China claims that Korea (out of mask raw material) has more new cases/day than ex-Hubei China so need 14d quarantine. https://t.co/ZLYAYkUlQT",Neutral,1.8262368421052633,1.7317368421052635,1.3157894736842106
1113,"@LHGHKG @RyanAFournier @Aloha88617098 true ""shit"" #BoicoteAChina #chinazi  #StandWithHongKong #ChineseWuhanVirus #ChinaLiedAndPeopleDied #ChinaLiedPeopleDied #ChineseVirusCorona #chinaVirusMadeInChina #ChinaMustPay #ChinaWuhanVirus",Neutral,,,
1114,@hrtablaze @Rossmac212 They need wiping off face of the planet 🤢🤢..they need fuckin for wot they have done to rest of the world #vlie bastards #fuckchina,Hate,1.784363157894737,1.6979368421052634,1.5684210526315787
1115,"Calling it the ""Chinese Coronavirus"" repeatedly is unnecessary, bordering on racist dogwhistling, Tucker Carlson. Why do you always seem to do that, Tucker? What the fuck, Tucker? #TuckerCarlson",Counterhate,1.7521624999999998,1.6195500000000003,1.3375
1116,@lxy1919 @jitu12366 @Mavrck11 @zlj517 I heard u Chinese people have corona virus #ChineseVirus19  in ur ass.... Get that tested....otherwise....😂😂😂 Sali bhadvi,Hate,1.812577777777778,1.8822111111111113,1.7999999999999998
1117,": In reference to the #Coronavirus , this is just a reminder for the people to not be a complete ass and discrimante against all the Asians in the world simply because the virus itself came from China. (1/2)",Counterhate,1.7786718749999997,1.4973624999999997,1.425
1118,"@Hanns_Alexander @campbellclaret @BorisJohnson @realDonaldTrump So I'm one of those nasty racists who call a virus, originating in China, a Chinese virus. You're a politically correct dick with his head stuck firmly up his arse, destined never to see the light of day again",Hate,1.808009677419355,1.6285225806451613,1.567741935483871
1119,Remember when people actually thought China had their shit together and was doing the right things. Should have known better because they are incapable of doing anything remotely morally correct. #FuckChina,Hate,1.8182192307692309,1.705673076923077,1.4076923076923078
1120,@chenweihua It’s ccp virus(NOT CHINESE or CHINA)which killed those innocent all around world...it’s ccp’s dirty and inhumanity plan which is still killing more innocent people all around world...evil ccp must be punished for a better life of all chinese as well as the rest of world people...,Hate,1.908663888888889,1.6526638888888892,1.6333333333333335
1121,"@KatyaTaylor I haven't seen the film! Maybe a good time to rectify this. Thanks, Catherine. Sad we can't chink glasses this year. See you on YouTube!",Neutral,1.932322222222222,1.6845833333333333,1.4666666666666663
1122,I totally agree and I also say Fuck China for letting the filth and the going on's in the open markets it's a disgrace and that's where the shit started so yeah it's the Wuhan fucking virus https://t.co/bRBAburmuK,Hate,1.7791121212121215,1.7030818181818177,1.4666666666666666
1123,China got some evil shit up their sleeve,Non-Asian Aggression,1.6888285714285713,1.9811285714285716,1.9714285714285715
1124,@pcy980307 @EvanderYang @JwUydZzLH34j0JH @OFtLuFO1n7aonsS @PDChina We fuck ur mother and sister both at a time when u r present and watching fucked both by us....fuck chinese and ur chinese virus covid19,Hate,1.7682949999999997,1.7916250000000002,1.72
1125,"Not to point fingers, but Hillary Clinton/Obama is who got us in bed with China, remember? However, we owed the Chinese so much money from former administrations that they made a deal. We buy your shit and you don’t call your marker. Politicians from both sides are 💩",Non-Asian Aggression,1.7774921052631587,1.6393184210526315,1.5578947368421054
1126,"Canada, China and the U.S., knew  about this #coronavirus by the end of Dec. All of the early Dec. reports confirmed this. Follow the limited bread crumbs left on the internet. The real shit is being scrubbed clean as we speak. This is a bioengineered virus.",Neutral,1.736155882352941,1.4950529411764706,1.4941176470588236
1127,"@heungheu I like Asian American, but this lady must call chink! Her behaviors make everyone nauseating! Mother Fucker",Hate,2.0788153846153845,1.8265846153846153,1.8153846153846152
1128,"@reaoDonaldTrump That's more like it, ya doss chinky cunt, now stick your middle finger up your arse. 👍🏾",Non-Asian Aggression,1.7918800000000001,1.68447,1.7599999999999998
1129,"@ABCPolitics so now we are supposed to believe that Italy, France and the US have more deaths from the #Wuhan Virus than Wuhan....lol, I call Bull shit! https://t.co/jiWzpxYfrp",Neutral,1.8047285714285712,1.6494761904761905,1.5142857142857142
1130,"@_ReaalAmerican_ @AOC The only thing ""reaal"" about you is how far up AOC's ass yo go...  A small collection of news headlines earlier this year down playing the Wuhan China Laboratory Bat Shit virus⬇️ https://t.co/shhlBh31aH",Hate,1.72515,1.6753375000000004,1.7916666666666667
1131,"__""Chinese"" or ""Wuhan"" Not racist.  What is Racist? __""ChinkyBat Virus.""",Hate,1.521325,1.4412749999999999,1.0
1132,@Frontalfire I m telling you this is the plan pull out army from border and let chink n pak occupy heights.. This the plan,Neutral,1.7177555555555553,1.6972277777777776,1.4333333333333331
1133,"@dcpurcell @ToddAbshire @WPatriot2 @Maria_Garcia_US @Canadiancovfefe @colemarisa49 @us_poll @robin_ked @Kintu3 @StuBeale @melchizedekwife @Lynnielee5 @CdnVsFascism @LisaJanelle68 @Suziegarrabrant @WeeDiBlue @carolva97910854 @NovusStarman2 @daxalvarado19 @Trump2034553443 @DuriavigRobert @BillieCotter @Lauramo92212760 @Janinepolitic @CraigGWelch @BigdNv @fdf927020e2b4ac @Ginger41877629 @NewsMassCentral @Rebashoenfelt1 @KateHun49524279 @o_marianne @Swamp_Fox17 @Mikala007007 @IamAllOutOfGum @YHublet @PeterBo04372810 @angt_trost @ThndersRage @RagesFury @HEAVENSARMY4 @GregoryJHall1 @AndrewArgh @MagickalG @francesme @eaglesdontfloc2 @BehneMatthew @rbhumble @liltilgerlil And who's fault is that, America's? China is obsessed with power! They have Napoleonic Complex!  Both Great Britain &amp; Japan conquered them! They saw America &amp; then Soviet Union as Super Powers &amp; are envyous! Who's to say ""coronavirus"" isn't population control to remove the weak ?",Neutral,1.7484333333333333,1.6538566666666665,1.2666666666666666
1134,WHO official refuses to acknowledge Taiwan https://t.co/5gO9QKp0We via @newscomauHQ FUCK THE CHINESE GOVERNMENT!!! AND FUCK THE CHINESE VIRUS 🦠 THE CHINESE ARE A VIRUS 🦠 THEMSELVES!!!,Hate,1.6039666666666663,1.708783333333333,1.622222222222222
1135,@Rafay000 Rafay000’s thought process: *First I’ll laugh so I’ll appear confident then I’ll say something that’ll trigger them slanty eyed snowflakes. ooo maybe I’ll say chink! Ooo and retard too! Then I’ll say I love it in order to piss this them off more!*  Yawn you’re the joke 😉,Hate,1.9319941176470583,1.7135941176470588,1.5000000000000002
1136,"China infects Canada with the COVID19 virus killing hords of Canadians. Is Trudeau pist, hell no! He gives China 16 tons of medical PPE!  Geeez!  No Hauwei in Canada! Payback us a bitch, Xi  I agree with you Charlie!  No more pay for access with Trudeau! Xi!",Hate,1.8273230769230768,1.8034346153846152,1.5769230769230769
1137,Australia is now awakened. This man fucking at ccp office in Australia.  @robert_spalding @GuoLibrary @GordonGChang @JenniferHYChan,Neutral,1.6289375000000001,1.6658125,1.8250000000000002
1138,"@jling_lee @Exdeeee1 @HuXijin_GT Hello World, Chink man is here. We, Chinese Chinks and CCP comrades, would like to apologize to the world. Our founding father Mao Zedong taught that we CCP members had to lie. Thus, we have to engage in falsehood and deception. Forgive us, lest we forge another virus. https://t.co/PTZVX4zoo9",Hate,1.8907354838709678,1.746725806451613,1.5290322580645164
1139,I’m a real chink when I smile,Neutral,2.2754666666666665,1.71595,1.4333333333333336
1140,"@TheGreenMaya @AbioticSquare0 @Dave46mUSMC @krucam @_ReaalAmerican_ @AOC How is calling it the chinese virus racist? It literally came from china. Besides, chinese isnt a race it’s a nationality",Hate,1.7443,1.5695294117647056,1.5411764705882351
1141,"@cnnphilippines exactly, who caused this disease? why is it a pandemic now? Why the Philippines have to suffer because of the #ChinaVirus #WuhanVirush #CCPVirus! Fuck, stop calling it covid yada yada! It's from Wuhan China! https://t.co/niSVFTw06R",Hate,1.7826750000000005,1.47764,1.21
1142,@DonDuque2 @yuqing35813501 @ChinaVirus @XIVirus @ccpvirus Fuck America,Non-Asian Aggression,1.0,2.6667,1.4
1143,@johnpavlovitz @realDonaldTrump WAKE THE FUCK UP - is CHINA'S FAULT ALL OF IT!!! Send #TedrosToTheHague for CRIMES to HUMANITY!!! #WHOLiedPeopleDied #CCPVirus  #ChinaIsAsshoe #TaiwanIsNotChina #IStandWithHongKong #CNNiSAssHoe #MSNBCiSAssHoe,Hate,1.7207363636363637,1.7678363636363637,1.4545454545454546
1144,CDC reports Japan's data shows Wuhan virus is 20X more infectious INDOORS than outdoors. @fccpcnigeria @MBuhari @ProfOsinbajo @DrEOEhanire AEDC must attend to its responsibilities to NIG citizens. #COVID19,Neutral,1.6728642857142855,1.7872285714285714,1.557142857142857
1145,"@WhiteHouse The errors of this tweet. 1.  It’s Covid-19, or CoronaVirus not the “Chinese Virus” that’s racist  2.  “...done a very good job” of what waiting waiting too fucking long?   3.  “...early decision to close the borders” this is not proven!   4.  “Against the wishes of all” ? TBD https://t.co/KNEyurYVkt",Counterhate,1.7053794117647059,1.5832323529411763,1.4058823529411768
1146,"@BryanJackson91 @Theo6777 Bryan’s right. The US media will try to make China look bad throughout all of this cause it’s “the Chinese virus”. If this is true, it’s wrong. But if it isn’t, America looks like complete shi... we already do look like shit but this digs us in a bigger hole of shit",Counterhate,1.8739860465116283,1.7187813953488373,1.558139534883721
1147,@wikizhiyu @philhenderson @Lord_Sugar Dont worry its going to happen. The world will boycott chinese made shit. The world is sick because of your filthy habits #ChinaLiedPeopleDied,Hate,1.7769294117647059,1.6109470588235293,1.552941176470588
1148,"@eugenegu @StrangeKingz @realDonaldTrump Oh STFU! If you folks wouldn't stop killing dogs mercilessly, boiling cats alive, we wouldn't have this stuff happening. After Wuhan opened its markets a few days ago, they AGAIN started to eat dogs and cats. Disgusting! #ChineseVirus #WuhanVirus   https://t.co/gfN1lQZJOz",Hate,1.8598448275862067,1.6624586206896548,1.7999999999999998
1149,@zlj517 @_GhulamMustafa_ @MoeedNj @GilaniBehjat @zahaibnabeel @sabena_siddiqi @Jan_Achakzai @ImtiazGul60 @AishaWazerr Green &amp; Orange graph tips suggest a steady retard trend at least for last 2 days.Ten fold recovered. Countries with identical feeding habits hit more. #China #ChinaVirus #Coronavirus @zlj517 @_GhulamMustafa_ @MoeedNj @GilaniBehjat @zahaibnabeel  @ImtiazGul60  @Jan_Achakzai https://t.co/ENyziia4LL,Neutral,1.797483333333333,1.6231222222222224,1.7555555555555558
