Unnamed: 0,created_at,id,full_text,retweet_count,Result
149778,2020-03-24 12:14:50+00:00,1242424634701688800,Doctor you should loose your license. Axios this is not a true statement and you organization should be ashamed and retract these false staements. https://t.co/NCIIf5of5N,0,Counterhate
149872,2020-03-24 12:47:11+00:00,1242432775829020700,"The Israeli government models bigotry, racism and inhumanity to the whole world.   Not even animals behave in that way. https://t.co/M3EBhtkLWL",1,Counterhate
149901,2020-03-24 12:56:30+00:00,1242435120184860700,"@bluedogkat @Skeaux1 @SpeakerPelosi @realDonaldTrump Now who is racist? This after chastising Trump for blaming China, calling it the Chinese virus, Trump defends Asians and Democrats do this. Proof just who the mentally unstable really are.
https://t.co/AoXrkqphNk",0,Counterhate
149946,2020-03-24 13:04:05+00:00,1242437027456520200,"President Trump called for the protection of the Asian American community, saying ""there could be a little bit of nasty language towards the Asian Americans in our country.""

The president previously referred to COVID-19 as ""the Chinese virus.""

https://t.co/mpiX7reHVg",127,Counterhate
149955,2020-03-24 13:11:10+00:00,1242438808605360000,@realDonaldTrump since we can no longer call #COVID19 the #ChineseVirus let's call it by an appropriate name. The #WuFlu,0,Counterhate
150054,2020-03-24 13:40:19+00:00,1242446148390006800,"@realDonaldTrump First I was furious. Now, I am truly saddened that #thedemocrats hate you and our citizens so much they are willing to let men women an children starve to get their shopping list fulfilled. Please do not sign anything that isn't related to the #ChinaVirus. Thankful for you 🇺🇸🙏🇺🇸",0,Counterhate
150121,2020-03-24 13:59:36+00:00,1242451000797147100,"@SenTomCotton @ScottGottliebMD Saying “Chinese virus” is not racist as if you are saying “Asian Virus.” This thing started in China out of complete carelessness, they hid details from rst of world, and they need to be held accountable. If that accountability starts with a simple name then that is fine by me.",0,Counterhate
150126,2020-03-24 14:03:08+00:00,1242451889599496200,@realDonaldTrump Maybe you should not have called it the Chinese Virus on multiple tweets. It all starts or ends with you!,0,Counterhate
150198,2020-03-24 14:23:58+00:00,1242457131284082700,Modeling and simulating COViD-19 Virus propagation in China dedicated hospital made the difference. So proud to be recognized by the Chinese authorities for saving lives. https://t.co/swKAyJxxSc,114,Counterhate
150211,2020-03-24 14:29:43+00:00,1242458579346641000,"Just to be clear, are Asians such as the Uighur Muslims interred in Communist Chinese Regime concentration camps permitted to criticise China? Do they possess the requisite racial qualifications deserving of free speech — in the judgement of “white” Western Leftists? https://t.co/CmRIpTHALq",0,Counterhate
150212,2020-03-24 14:30:03+00:00,1242458661093433300,@RepLouCorrea @SpeakerPelosi @RepCarbajal @RepEspaillat @RepDarrenSoto @RepCardenas @RepJuanVargas @RepChuyGarcia This is disgusting politics to exploit and hold hostage suffering #Americans during the #ChinaVirus to give #amnesty to #IllegalAliens. That has nothing to do with relief! https://t.co/sYq9mduevZ,0,Counterhate
150267,2020-03-24 14:51:03+00:00,1242463946164056000,"@greywolfwwe @talkRADIO It isn't racism, it is a fact that this virus started in China and this is why people don't want to buy chinese goods in the future. Stop looking for something that isn't there",0,Counterhate
150311,2020-03-24 14:57:42+00:00,1242465621054574600,@realDonaldTrump Yes be nice to Asian people... Chinese virus.. I have no idea why people are being.. Chinese virus.. mean to them .. Chinese virus. For some reason.. Chinese virus. People have this idea. Chinese virus. That this pandemic. Is being blamed on them. Chinese virus. Hmmmm,0,Counterhate
150329,2020-03-24 15:00:47+00:00,1242466396916727800,"I just don’t understand why calling it whatsoever would offend anyone. Yes, Asians in America is not having a good time because of race profiling but not because of the name. No matter what it’s called, it won’t help to fight racism. So just chill man. https://t.co/sBVrDdXt3v",0,Counterhate
150337,2020-03-24 15:02:25+00:00,1242466805995556900,"3/6 Chinese Spox: WHO believes that we should avoid calling #COVID19 “Chinese virus”. “This is the time for facts, not fear. This is the time for science, not rumours. This is the time for solidarity, not stigma.”",475,Counterhate
150402,2020-03-24 15:18:31+00:00,1242470860277121000,"@realDonaldTrump So, you finally get it! I hope you don't refer to it as the Chinese virus ever again!",0,Counterhate
150410,2020-03-24 15:19:11+00:00,1242471027902316500,"@kirstiealley @realDonaldTrump Yeah, thank you for telling us it was a hoax that would go away by April with the death rate close to zero, then telling us you knew it was a pandemic all along then sincerely instigated racism towards Asian Americans. Thank you 🖕😃🖕.",0,Counterhate
150466,2020-03-24 15:40:08+00:00,1242476297504219100,"@realDonaldTrump For the safety of all #AsianAmericans from discrimination from your followers, STOP saying, #ChineseVirus although the #coronavirus originated from #Wuhan #China.",0,Counterhate
150693,2020-03-24 16:28:29+00:00,1242488467709284400,@morningmika You’re an imbecile...simply trying to fill air time with #BanjoBoy while you blather away and try to demean @realDonaldTrump . You’re doing nothing to uplift or help the American people. You’re a #NationalDisgrace! https://t.co/Rzd1GupxBB,0,Counterhate
150701,2020-03-24 16:30:51+00:00,1242489061216002000,"@realDonaldTrump Then stop calling it the ""Chinese virus"" and use its proper name, COVID-19! I don't give a crap where it originated or that it was a naming practice for past diseases. We need to change that way of thinking and move forward.",0,Counterhate
150812,2020-03-24 16:55:20+00:00,1242495224406052900,"@RealSarahIdan @PMurany Yep, many are using this time to spread racism, and old videos to portray them as savages. In the states, it's leading to assults. Doesn't help you have people at the top of our leadership calling it The Chinese virus",0,Counterhate
150909,2020-03-24 17:16:33+00:00,1242500564455493600,"STFU Bl00dy Chinese Criminals. 

#ChinaVirus
#ChinaVirusMadeInChina 
#KungFluVirus 
#CKMKB 
#ChinaMustPay https://t.co/6sIxC4daKM",0,Counterhate
150914,2020-03-24 17:20:11+00:00,1242501476855005200,"@China_Amb_India Yeah u h people on the name of solidarity can do any thing, that's bullshit. U all should be apologize for what u guys did. U should be ashamed of ur self  coz u guess have taken innocents life. #ChinaLiedAndPeopleDied #ChinaVirus",0,Counterhate
150918,2020-03-24 17:25:07+00:00,1242502720004722700,@JohnPTharp its not a chinese virus lol,0,Counterhate
151002,2020-03-24 17:45:16+00:00,1242507791081721900,"Let's be super clear so there is no ambiguity: 

If you refer to Covid-19 as 'Chinese Virus' you are forever more, a worthless piece of shit.

Don't claim you weren't warned.

https://t.co/IDg59vEhVU",7,Counterhate
151010,2020-03-24 17:46:17+00:00,1242508045948764200,"There is NO SUCH THING as the “Chinese Virus”. The global community is suffering together, and we cannot heal each other through hatred and racism. #COVIDー19 https://t.co/UpCCxPMtAB",25,Counterhate
151105,2020-03-24 18:09:58+00:00,1242514004880371700,Good. #COVID19 #ChinaVirus https://t.co/wB0WYWn9dy,0,Counterhate
151373,2020-03-24 19:16:35+00:00,1242530770922717200,@slimeypogostick @jwcornish @AtheistRepublic Given how people try to define racism I doubt it would be considered racist. The only people who are calling the phrase chinese virus racist are white westerners offended for the chinese and the chinese state press capitalizing on these people.,0,Counterhate
151441,2020-03-24 19:28:35+00:00,1242533790985093000,@JamesRider3 @DieterFrikadell @stevyrino @insane_voice @GTMGQ @91996340e81d45a @k8rlnd1 @FriendsOScience @ItsTheAtmospher @aSinister @ammocrypta @TheDisproof @rumpledrumskin @Jamz129 @Cosmic_Engineer @GillesnFio @DawnTJ90 @TurtleFL @PaprikaLady @TQMKA @DawnJT90 @jwickers @wlbeeton @olivia_awaken @Schtickery @Paulward44 @triton6346 @donsmithshow2 @TheDalaiLamaCon @OscarsWild1 @NIMN2019 @annettehunter77 @MKahn84 @Matt_Clough @BadgersNo @AltUS_ARC @baltree @bfraser747 @MartinJBern @Stephen90045069 @Xshnargloth_II @JonLeSage4 @ronin47 @PrimleyJack @CromwellStuff @wolfie_smythe @UreyZen @Over400ppm @philamina95 @midacre That's what many journalists in USA seem to believe because they don't seem to believe that the virus originated in China &amp; therefore shouldn't be called a Chinese virus. It's hard to take the big corporate news journalist seriously anymore.,0,Counterhate
151484,2020-03-24 19:40:01+00:00,1242536669296894000,"@realDonaldTrump This is unconstitutional. You think the people don't know what's going on but you are guilty of murder with this Corona virus.  You are trying to eliminate the elderly and as many as you can to straighten out the economy, and the democratic party sit back and watch.",0,Counterhate
151588,2020-03-24 20:15:50+00:00,1242545682151428000,""" Please DO NOT engage in self-medication. This will cause harm and lead to death."" #COVIDー19 https://t.co/CHw0EeBBXq",0,Counterhate
151646,2020-03-24 20:31:46+00:00,1242549691658707000,"@realDonaldTrump I hope every family in America who loses a loved one if you relax the COVID-19 restrictions too soon sues you into bankruptcy. Your are irresponsible, insensitive and disastrous. STOP BEING STUPID. #WomenAgainstTyranny https://t.co/yDVP5SSpL8",0,Counterhate
151938,2020-03-24 21:30:39+00:00,1242564509014753300,@realDonaldTrump But you continue to call it the Chinese virus!!!,0,Counterhate
152242,2020-03-24 22:47:51+00:00,1242583936829493200,@spectatorindex Rename it to chinavirus.,0,Counterhate
152287,2020-03-24 22:56:29+00:00,1242586110624137200,"@realDonaldTrump It is this ideology that promoted the issue in the first place.  You fell into the trap of calling COVID-19 as the “Chinese” virus, promoting a sense of fear that the virus is tied to ethnicity or race.  You first need to acknowledge that you yourself promoted this idea. . .",0,Counterhate
152420,2020-03-24 23:44:07+00:00,1242598099601764400,That would be a Yes... #ChinaVirus #COVID2019 https://t.co/8h9mGGZFew,0,Counterhate
152702,2020-03-26 00:01:10+00:00,1242964776902447000,"Anyone endorsing or doing this should be punished for spreading harmful disinformation. 

This kind of exceptionally stupid behavior will only make it all worse.

Listen to experts. MEDICAL experts.

#COVID19 
#CoronavirusLockdown https://t.co/M0Bi7VxOq7",2,Counterhate
152724,2020-03-26 00:10:48+00:00,1242967201470177300,@washingtonpost It is the Wuhan Chinese Coronavirus.  The truth is the truth.,0,Counterhate
153175,2020-03-26 01:22:48+00:00,1242985320594821000,"This is a racist, sexist policy. #Lupus affects African American women at higher rates than other groups. Do not sacrifice these women. Do better @aboutKP! https://t.co/q4qpv0tXqg",0,Counterhate
153237,2020-03-26 01:41:58+00:00,1242990144119910400,@ExSecular Okay we wont say that #ChineseVirus is a #ChineseVirus because china has told us not to use #ChineseVirus word. So Chinese Virus is not #ChineseVirus nymore. No #ChineseVirus..,107,Counterhate
153239,2020-03-26 01:42:43+00:00,1242990331584327700,@attomeybharti @HuffPost @HuffPostIndia @Amannama They are variants of #ChinaVirus paid and propogated by Commies. Spread poison and negativity in the name of news.,0,Counterhate
153438,2020-03-26 02:10:19+00:00,1242997279537205200,@ExSecular Ok we won't call it #chinavirus or #chineseviris because it is not a Chinese citizen anymore.  This #chinavirus is a global citizen of #chinaoriginvirus so it can be xalled #Zhōngguóbìngdú #中国病毒,0,Counterhate
153485,2020-03-26 02:30:37+00:00,1243002384919511000,"@CortesSteve For some reason the other side, with no merit whatsoever, attempts to take the high moral ground. When they said Chinese virus they were being accurate etc. When Trump says it, it's totally for political gain and to be a racist. They shouldn't get away with that garbage.",0,Counterhate
153599,2020-03-26 02:44:11+00:00,1243005802232701000,The #china_virus is a result of bad eating habits of #chinese_people.,0,Counterhate
153611,2020-03-26 02:45:20+00:00,1243006089089577000,"CHINA must be dragged into International Court and stripped of its VETO power in the @UN
 'Crime against humanity'
COVID-19 is a #ChineseVirus https://t.co/R9zyDsR0ZN",2,Counterhate
153867,2020-03-26 03:31:38+00:00,1243017742736863200,"@IngrahamAngle @FoxNews 
And Laura ingraham, shame on you for smiling and allowing this disgusting rhetoric that’s nothing but a lie, ridiculousness, fake news and unconscionable during the worst crisis in US history. People are dying, try spreading unity, hope and love instead. https://t.co/TtlTJRkYad",1,Counterhate
153871,2020-03-26 03:32:08+00:00,1243017869631328300,Then STOP calling it the Chinese Virus you moron! As usual your ignorance starts a huge problem and then you try to say exactly the opposite. Shut up and let the experts talk! https://t.co/uB6Ryz9vyi,0,Counterhate
153912,2020-03-26 03:37:16+00:00,1243019160872816600,@ExSecular It is chinese virus #ChineseVirus period !,0,Counterhate
153930,2020-03-26 03:40:25+00:00,1243019950538674200,@disciple_anand @MattyMcDizzle @CNNPolitics Nobody with any medical expertise calls it the Chinese or Wuhan virus. Only politicians and people led by fear and anger,0,Counterhate
153934,2020-03-26 03:40:35+00:00,1243019995879108600,"Allah has paired every disease with its cure. Some people maybe able to discover it, and others might ignore it or be ignorant of it! 

#Islam is a Science and Faith. Law and Order. Peace and Mercy. 

Do not let those that ""demonize"" #Islam lead you to your demise! #coronavirus https://t.co/H4eXO73iGW",1,Counterhate
153974,2020-03-26 03:45:08+00:00,1243021137841254400,"IS AOC A RACIST?

She said “CHINESE RESTAURANTS”
One day she also said Chinese Food 

So how are we racist for saying Chinese Virus?

By the way I love Asian people and AOC Lied when she said no one is eating Chinese Food!

I LOVE MY CHINESE FOOD!

 https://t.co/Din6f6UW2h",3249,Counterhate
154095,2020-03-26 04:15:05+00:00,1243028677857861600,"@ReutersAfrica @ReutersAfrica redact this. You bunch of racists. Show us Italians, it's coronavirus time, not ebola",0,Counterhate
154156,2020-03-26 04:23:47+00:00,1243030866403549200,"@iHarshilDave Yes right, quite clear it came from China.
#ChineseVirus 
#ChinaVirus 
#ChinaLiedAndPeopleDied",0,Counterhate
154224,2020-03-26 04:38:12+00:00,1243034493939671000,"Okay , as china requestsd not to use the term #ChineseVirusCorona , I think we should not say Chinese Virus as Chinese Virus. https://t.co/BmLpPFwpGq",0,Counterhate
154303,2020-03-26 04:57:17+00:00,1243039297852211200,@Haydromedaa @Tomo20309138 @Diplomat_APAC Educate yourself about Fake News.  Coronavirus is a serious health issue at the moment. If you want to help go to Italy and be of real assistance to those suffering.  How dare you promote your anti Japan sentiment in times like this. You should be reported to your employer.,0,Counterhate
154366,2020-03-26 05:05:54+00:00,1243041464323461000,"@jeffielam Italians also did Hug Chinese campaign. Now Chinese virus has hugged them so hard that they are unable to get out of its grip.
Don't trivialise such irresponsible behaviour.",0,Counterhate
154397,2020-03-26 05:09:18+00:00,1243042321202999300,@ANI You were the ones who sided with #china in declaring that there's no human to human transmission of #COVID19. U pushed the entire world into this pit. Now you say #21daylockdown is of no use! How ridiculous is that?! https://t.co/GWLwVyUA9E,0,Counterhate
154412,2020-03-26 05:11:23+00:00,1243042843096043500,Blaming China makes no sense in fighting the epidemic. And you don't have any evidence to prove that COVID-19 is a Chinese virus. Shut up and do what you should actually do.,0,Counterhate
154481,2020-03-26 05:35:23+00:00,1243048885297107000,"Dear Friends, 

China has bought media to run its Propaganda, allegedly @NDTV is one already sold. 

Hence, I request you all to use these hashtags in every tweet you post.

#ChinaVirus #NDTVirus",1943,Counterhate
154943,2020-03-26 06:47:58+00:00,1243067151633625000,Please be kind and humble to Everyone  at least for our life sake . https://t.co/9mb7Sv9Xhk,0,Counterhate
155162,2020-03-26 07:26:32+00:00,1243076856208715800,"Yes we should not call it #ChineseVirus 

Those who agree with me pls RT https://t.co/crBcXmirMz",0,Counterhate
155202,2020-03-26 07:29:48+00:00,1243077677809930200,"One RT = One slap to Xi Jinping 

Chinese virus 
#ChineseVirus19 
#ChineseVirus 
#ChinaVirus 
@ChinaDaily 
@XHNews https://t.co/UmYLYlTTWU",0,Counterhate
155326,2020-03-26 07:43:18+00:00,1243081076202856400,@WHO @DrTedros @WHO_Europe @WHOSEARO @WHOAFRO @WHOWPRO @WHOEMRO @pahowho It is chinese virus,0,Counterhate
155373,2020-03-26 08:04:02+00:00,1243086293791174700,"CHINA must be dragged into International Court and stripped of its VETO power in the UN
 'Crime against humanity'
COVID-19 is a Chinese Virus. 

 #ChineseVirus19",0,Counterhate
155385,2020-03-26 08:05:42+00:00,1243086714157047800,For the #HSE to screw up on the #PPE the way it did is not an 'act of God'. It's incompetence. https://t.co/wG3Sgn3vQe,7,Counterhate
155704,2020-03-26 08:57:40+00:00,1243099789375438800,Quote this and say #ChinaVirus #NDTVirus https://t.co/uRSJxRm4mu,476,Counterhate
155946,2020-03-26 09:28:47+00:00,1243107619742441500,"The Chinese Virus has affected over 100 countries, multiple cities of every country. 
Yet somehow it hasn't spread or affected much outside Wuhan in China. 
#MadeInChinaVirus #ChineseVirus #ChineseVirus19",0,Counterhate
155947,2020-03-26 09:29:10+00:00,1243107718665138200,"@ExSecular We must not use the word #ChineseVirus  , it hurts our friend China if we use #chinesevirus, so what if #chinesevirus originated from china.nobody should use word #chhinesevirus. It's illegal to use word #ChineseVirus19",0,Counterhate
156001,2020-03-26 09:48:08+00:00,1243112492567531500,"@desimojito CHINA must be dragged into International Court and stripped of its VETO power in the UN
 'Crime against humanity'
COVID-19 is a Chinese Virus. 

Copy and paste.#ChinaVirus , #COVID2019",0,Counterhate
156098,2020-03-26 10:00:00+00:00,1243115478358216700,"@NihaMasih I totally agree with you. We should not use #ChineseVirus19 or #ChinaVirus or #CCPVirus . 
Even you should not have used that hashtag dear.",0,Counterhate
156188,2020-03-26 10:10:00+00:00,1243117993397084200,"@vivekagnihotri Yes sir, I completely agree with you. I recently read a post claiming the same thing what you’re saying. 
#ChineseVirus19 #WuhanVirus #BoycottChina https://t.co/AuFvwu4vfN",216,Counterhate
156200,2020-03-26 10:11:13+00:00,1243118301640888300,It's really Chinese virus#ChineseVirus19,0,Counterhate
156278,2020-03-26 10:35:38+00:00,1243124444320522200,"the multiple instances of racist assault/harassment Asians have faced around the world have been from ignorant individuals who call it Chinese virus/Wuhan virus. 

People ARE stupid enough to blame the Chinese people &amp; other Asians.",0,Counterhate
156316,2020-03-26 10:40:07+00:00,1243125574089891800,Covid19 is not a joke guys. It has no boundaries. Yet some still taking it lightly. Be home safe pls,0,Counterhate
156354,2020-03-26 10:44:56+00:00,1243126785996292000,"Help our Country

Paypal link-&gt;  https://t.co/7OK78AXL00

You know that Bangladesh is a poor country.Recently, the Corona virus has been attacked in Bangladesh . So,Please help our country to give money.
#COVID19  #Covid19Out #ChineseVirus19 #ChinaVirus19 https://t.co/7mGyPqXTVQ",0,Counterhate
156437,2020-03-26 10:54:08+00:00,1243129101570932700,What hate! Despicable! https://t.co/KKv2WvSpzi,0,Counterhate
156529,2020-03-26 11:05:02+00:00,1243131845182517200,They can delete the tweet but not the screenshot #ChineseVirus19 #ChinaVirus https://t.co/grOCGlRDdy,625,Counterhate
156840,2020-03-26 11:55:41+00:00,1243144592402202600,#ChineseVirus isn't racist... It's about CPC https://t.co/PBxg9JYqEG,0,Counterhate
156845,2020-03-26 11:57:16+00:00,1243144988050874400,@Atheist_Krishna True all these hashtags are unworthy #ChinaVirus  #ChinaLiedPeopleDied  #ChinaLiesPeopleDie  #ChinaCoronaVirus #ChinaMustPay,0,Counterhate
156914,2020-03-26 12:19:00+00:00,1243150460124409900,@Swamy39 So #ChineseVirus should not be called #ChineseVirus because #chinese will feel bad😐 https://t.co/Ix257CnFAS,0,Counterhate
156994,2020-03-26 12:25:59+00:00,1243152217328124000,"I want to make this clear, when I agree that what we’re dealing with is the “China virus” it’s not to be malicious or hurtful to Chinese people in general, but I believe that the virus stems from bad and unhealthy practices in China. This is not the first time that something",0,Counterhate
157020,2020-03-26 12:28:30+00:00,1243152850227810300,"Please stay safe!!! COVID-19 is real, it does not respect class or race. Wash your hands regularly and try as much as possible not to touch your face. If possible, stay at home.",0,Counterhate
157176,2020-03-26 12:46:05+00:00,1243157275705032700,"The ⁦@GOP⁩ is activity promoting hate. 

Pompeo pressed G-7 leaders to refer to 'Wuhan virus' in statement even thou his (their) rhetoric could be correlated with a rise in targeted violence against Asian Americans.

#wtpTEAM
#OneVoice1 https://t.co/0QODjImynx",169,Counterhate
157230,2020-03-26 12:51:11+00:00,1243158555969990700,@NihaMasih Hell no ! Just like @realDonaldTrump rightly said it is Chinese virus 🦠 as it came from China . It’s not racist it’s precise .,0,Counterhate
157240,2020-03-26 13:06:45+00:00,1243162472845996000,"Irony died of #ChinaVirus here. First you curse the world for using the term ‘Chinese Virus’ for Corona and then you use #AfricanSwineFever in your stories. 

https://t.co/xTaKuyAJ5n",604,Counterhate
157294,2020-03-26 13:16:04+00:00,1243164820049924000,"#COVID19  On Feb 2:  “This kind of overreaction could only make things even worse. It’s not the right way to deal with the pandemic,”said Chinese FM's Hua Chunying.
Today:
https://t.co/jjqrwldjQK",2,Counterhate
157313,2020-03-26 13:18:27+00:00,1243165417377595400,"The whole world: #coronavirus.
@realDonaldTrump: the Chinese virus, because it came from China. 
I can't go against his logic 😂😂😂.",0,Counterhate
157347,2020-03-26 13:22:28+00:00,1243166430524330000,This is not ok! Stop this racist shit now! https://t.co/egZXN8JcxM,0,Counterhate
157472,2020-03-26 13:46:48+00:00,1243172555776618500,"CHINA must be dragged into International Court and stripped of its VETO power in the UN
 'Crime against humanity'
COVID-19 is a Chinese Virus. 
#ChinaVirus
#covidchinavirus
Copy and paste.",0,Counterhate
157854,2020-03-26 14:44:21+00:00,1243187036107882500,"@SecPompeo @StateDept It's important that the virus is labeled 'Chinese' so trump has someone to  blame after it's over. None of the constant calling it ""Chinese virus' is accidental. That's why Pompeo is so insistent on it. This regime puts propaganda value above all. We are an international disgrace",0,Counterhate
158118,2020-03-26 15:08:47+00:00,1243193186740129800,"@ndtv I am wondering who are these people either liking or praising this propaganda tweet of @ndtv on behalf of China.

 #ChineseVirus19 #ChineseWuhanVirus #ChineseVirus #ChinaVirus",0,Counterhate
158128,2020-03-26 15:09:35+00:00,1243193385638338600,@HildaAsencio @La_Confiserie @Jennife77169735 @Jille0 @RealDealAxelrod @KamVTV @kathygriffin Jumping off a bridge is harmful. Calling this the Chinese virus is not.,0,Counterhate
158130,2020-03-26 15:09:50+00:00,1243193450528477200,"This is unacceptable and does not need to be looked at, it needs to be acted on immediately.  Every positive case needs to be counted and recorded. Common sense people, common sense, let’s use it. https://t.co/X5bdK9mViP",0,Counterhate
158227,2020-03-26 15:24:03+00:00,1243197026776404000,Holding Chinese government responsible for the epidemic is completely fine but calling it a #ChineseVirus can lead to violence against Chinese immigrant living in west or even Asian people or people from north East India because we'll know how good racist people are in geography.,0,Counterhate
158255,2020-03-26 15:36:58+00:00,1243200279434199000,"@DivyaSoti Sir call it ChinaVirus
#ChinaLiedPeopleDied",0,Counterhate
158317,2020-03-26 15:45:26+00:00,1243202409314152400,"I am so happy that everyone agreed that they won’t use the term #ChineseVirus or #ChineseVirus19 or #ChineseWuhanVirus or #ChinaVirus some using #ChinaLiedAndPeopleDied  but that’s also not okay.

Pls retweet it , inform everyone.",0,Counterhate
158457,2020-03-26 15:59:25+00:00,1243205928205406200,"IT’S A CHINESE VIRUS...!!!

Pass It On #ChineseVirus19",0,Counterhate
158594,2020-03-26 16:23:28+00:00,1243211981521182700,#shameonyouchina #shameonyouWHO #ChineseVirus19 #ChinaVirus shame on all of you china  and authorities who use the life of people who use humanity.,1,Counterhate
158650,2020-03-26 16:33:33+00:00,1243214518517403600,Salutes to those who still believe in humanity! Proud of you Heraties. https://t.co/9ryeyjBBkg,0,Counterhate
158718,2020-03-26 16:39:28+00:00,1243216006069096400,"@IntyMedia @songzhang Chinese virus is what it is. Don't be doped by anyone,who has tried to make it sound so politically correct to you. It is undeniably true: whoever has furiously opposed the term &amp; suppressed individuals using the term is fighting for the same thing &amp; therefore colluded with CCP!",0,Counterhate
158850,2020-03-26 16:52:55+00:00,1243219389551345700,"I completely agree we should not call a ""Chinese virus"" as a ""Chinese virus"" otherwise people will consider it as a ""Chinese virus"" https://t.co/uyLoT9QwIB",1,Counterhate
158937,2020-03-26 17:02:00+00:00,1243221676008984600,Unfollow and block people who scream “Racism” when talking about the Chinese virus aka Wuhan Coronavirus aka Winnie the Flu. They are either paid or contagiously stupid.,1882,Counterhate
158967,2020-03-26 17:03:57+00:00,1243222169800380400,"Repeat after me: 

It is #ChinaVirus 

#ChinaCoronaVirus https://t.co/bledq3mry7",390,Counterhate
159127,2020-03-26 17:33:53+00:00,1243229701453172700,"China seeks India's affirmation on not using term ""Chinese Virus"" for COVID-19. I agree we should not give racial name to a disease. Let's call it ""Kung Flu"" instead.
#ChineseVirus19 #KungFlu #ChineseVirus",0,Counterhate
159293,2020-03-26 17:48:50+00:00,1243233462498128000,@China_Amb_India This is bitter truth. Everyone knows about China. No need to clarify anything. No value of humanity. Shame on you and acxept the truth. #ChineseVirus #Covid19India  #coronavirusproductionChina,0,Counterhate
159335,2020-03-26 17:52:10+00:00,1243234302286073900,"@realDonaldTrump I am begging for you to use better diplomacy techniques President Trump.  Please stop antagonizing other countries such as referring to COVID-19 as “the Chinese Virus” etc.  Stop tweeting hate, please!",0,Counterhate
159446,2020-03-26 18:03:05+00:00,1243237051589263400,"@rishibagree Okay just for your request I will not use #ChineseVirus , I will not let anyone use #ChineseVirus , I will not not retweet any tweets with #ChinaVirus , I will also not say that #ChinaLiedAndPeopleDied , #chinesevirus is a racist term",0,Counterhate
159706,2020-03-26 18:42:57+00:00,1243247084045648000,@NihaMasih It is a chinese virus.,0,Counterhate
159851,2020-03-26 18:57:36+00:00,1243250770771763200,China makes hue &amp; cry of racism when Trump calls it Chinese Virus! They don't have any problem with them calling #AfricanSwineFever it's not racism for them! Africans minding their own business never made others lives miserable like you China! #ChineseVirus19 #CoronavirusOubreak https://t.co/anxhYVS14e,0,Counterhate
159886,2020-03-26 19:00:49+00:00,1243251577160269800,@NihaMasih Cheap tweet for attention just like cheap china products. #ChineseVirus #ChinaVirus Cheap fellow. Between how did u get job there 😂😂,0,Counterhate
160107,2020-03-26 19:41:12+00:00,1243261740072263700,"@SecPompeo @RepLarryBucshon FURTHERMORE!  Stop calling this the ""Wuhan Virus"" or the ""Chinese Virus"".  This is a world virus.  You are promoting racism.  You know how gullible and ignorant some people are.  Why are you stoking this.  Stop blaming!",0,Counterhate
160226,2020-03-26 19:51:01+00:00,1243264210907345000,"The kid will suffer more if he or any family member gets infected by deadly #ChinaVirus . This is serious , people need to stop going out esp with kids https://t.co/6r7YP9SkuW",0,Counterhate
160347,2020-03-26 20:03:28+00:00,1243267344685764600,"@MBuhari Please watch and pray 😭😭 and share to others to prevent these ending. The reason why corona virus was allowed to spread and it wasn’t the Chinese that spread it, please watch and share and also pray 

https://t.co/uB0uvtJ7rn",0,Counterhate
160813,2020-03-26 21:12:09+00:00,1243284628925894700,It is ok to say Chinese mobile phone but saying Chinese virus is racist. Hypocrisy at its peak. #ChineseVirus19,1,Counterhate
161264,2020-03-26 22:13:54+00:00,1243300171162636300,“This is beyond immoral. It’s profoundly stupid.” https://t.co/vz7KRcq5TH,0,Counterhate
161716,2020-03-26 23:15:46+00:00,1243315739982995500,"@ZeffiInToto @Bobby11259274 @PaigeSully88 @AmichaiStein1 Believe or not, these are what I've learned from Chinese social media. I don't care you believe or not. I hope what happened in Wuhan will not happen in USA. Do something to save your folks.",0,Counterhate
161786,2020-03-26 23:21:26+00:00,1243317166717522000,"Anybody using the hashtag Chinese virus, stop following me.",0,Counterhate
161993,2020-03-26 23:43:19+00:00,1243322672894718000,"""The media also changed its language to stop using the term 'Wuhan Virus' or 'Chinese Coronavirus', in order to accuse Pres. Trump of being racist for using the same terminology."" (3/3) https://t.co/78oaI1zG47",190,Counterhate
162087,2020-03-27 00:07:26+00:00,1243328740744138800,@MalacananEvents Indeed! It's not the special power that we need but the will of the leaders and its people to preserve and protect life . #ECQ #decipline #ChineseVirus #ChineseVirus19,1,Counterhate
162208,2020-03-27 00:34:27+00:00,1243335540684083200,"It's not Chinese Virus, It's #TrumpVirus https://t.co/etCwnX2NUY",0,Counterhate
162229,2020-03-27 00:40:44+00:00,1243337123354292200,"New Jersey governor denounces coronavirus discrimination against Asian, all communities. This is where Trump’s statement of the “ChineseVirus” didn’t help!🤔🥵  https://t.co/wp39S1Jqqn",0,Counterhate
162300,2020-03-27 00:52:29+00:00,1243340076685201400,"@svati3 @China_Amb_India Yes, yes! It's not #ChineseVirus19 you have made it too complicated name to call out a virus. Call it in simple words #ChinaVirus .",0,Counterhate
162360,2020-03-27 01:16:05+00:00,1243346018084642800,"Let’s take a look at this problem! There is no Chinese virus, there is only COVID-19! Every country in the world are fighting with it! We should be together rather than discriminate!!!#coronavirus #COVID19 https://t.co/YdJ8BAHYCX",0,Counterhate
